Markers,Contig,Japan,Status,Population
3198,TRINITY_DN40349_c1_g4_i1_510,0.4375,Non-Outlier,Japan
7410,TRINITY_DN40349_c1_g4_i1_510,0.4,Non-Outlier,Philippines
11622,TRINITY_DN40349_c1_g4_i1_510,0.571428571,Non-Outlier,Indonesia
3199,TRINITY_DN40349_c1_g4_i1_531,0.125,Non-Outlier,Japan
7411,TRINITY_DN40349_c1_g4_i1_531,0,Non-Outlier,Philippines
11623,TRINITY_DN40349_c1_g4_i1_531,0.071428571,Non-Outlier,Indonesia
3200,TRINITY_DN40349_c1_g4_i1_535,0.3125,Non-Outlier,Japan
7412,TRINITY_DN40349_c1_g4_i1_535,0.05,Non-Outlier,Philippines
11624,TRINITY_DN40349_c1_g4_i1_535,0.285714286,Non-Outlier,Indonesia
3201,TRINITY_DN40349_c1_g4_i1_564,0.125,Non-Outlier,Japan
7413,TRINITY_DN40349_c1_g4_i1_564,0,Non-Outlier,Philippines
11625,TRINITY_DN40349_c1_g4_i1_564,0.071428571,Non-Outlier,Indonesia
3202,TRINITY_DN40349_c1_g4_i1_606,0.875,Non-Outlier,Japan
7414,TRINITY_DN40349_c1_g4_i1_606,0.8,Non-Outlier,Philippines
11626,TRINITY_DN40349_c1_g4_i1_606,0.785714286,Non-Outlier,Indonesia
3203,TRINITY_DN40349_c1_g4_i1_636,0.8125,Non-Outlier,Japan
7415,TRINITY_DN40349_c1_g4_i1_636,0.75,Non-Outlier,Philippines
11627,TRINITY_DN40349_c1_g4_i1_636,0.857142857,Non-Outlier,Indonesia
3204,TRINITY_DN40349_c1_g4_i1_654,0.8125,Non-Outlier,Japan
7416,TRINITY_DN40349_c1_g4_i1_654,0.8,Non-Outlier,Philippines
11628,TRINITY_DN40349_c1_g4_i1_654,0.928571429,Non-Outlier,Indonesia
3213,TRINITY_DN40360_c2_g1_i1_100,0.875,Non-Outlier,Japan
7425,TRINITY_DN40360_c2_g1_i1_100,0.9,Non-Outlier,Philippines
11637,TRINITY_DN40360_c2_g1_i1_100,0.857142857,Non-Outlier,Indonesia
3214,TRINITY_DN40360_c2_g1_i1_107,0.9375,Non-Outlier,Japan
7426,TRINITY_DN40360_c2_g1_i1_107,0.9,Non-Outlier,Philippines
11638,TRINITY_DN40360_c2_g1_i1_107,0.857142857,Non-Outlier,Indonesia
3215,TRINITY_DN40360_c2_g1_i1_138,0.5,Non-Outlier,Japan
7427,TRINITY_DN40360_c2_g1_i1_138,0.5,Non-Outlier,Philippines
11639,TRINITY_DN40360_c2_g1_i1_138,0.285714286,Non-Outlier,Indonesia
3216,TRINITY_DN40360_c2_g1_i1_159,0.0625,Non-Outlier,Japan
7428,TRINITY_DN40360_c2_g1_i1_159,0.05,Non-Outlier,Philippines
11640,TRINITY_DN40360_c2_g1_i1_159,0,Non-Outlier,Indonesia
3217,TRINITY_DN40360_c2_g1_i1_204,0.25,Non-Outlier,Japan
7429,TRINITY_DN40360_c2_g1_i1_204,0.15,Non-Outlier,Philippines
11641,TRINITY_DN40360_c2_g1_i1_204,0,Non-Outlier,Indonesia
3218,TRINITY_DN40360_c2_g1_i1_210,1,Non-Outlier,Japan
7430,TRINITY_DN40360_c2_g1_i1_210,0.7,Non-Outlier,Philippines
11642,TRINITY_DN40360_c2_g1_i1_210,1,Non-Outlier,Indonesia
3219,TRINITY_DN40360_c2_g1_i2_212,0.9375,Non-Outlier,Japan
7431,TRINITY_DN40360_c2_g1_i2_212,0.95,Non-Outlier,Philippines
11643,TRINITY_DN40360_c2_g1_i2_212,0.928571429,Non-Outlier,Indonesia
3220,TRINITY_DN40360_c2_g1_i2_224,0.5625,Non-Outlier,Japan
7432,TRINITY_DN40360_c2_g1_i2_224,0.45,Non-Outlier,Philippines
11644,TRINITY_DN40360_c2_g1_i2_224,0.5,Non-Outlier,Indonesia
3221,TRINITY_DN40360_c2_g1_i2_227,0.9375,Non-Outlier,Japan
7433,TRINITY_DN40360_c2_g1_i2_227,0.75,Non-Outlier,Philippines
11645,TRINITY_DN40360_c2_g1_i2_227,0.5,Non-Outlier,Indonesia
3222,TRINITY_DN40360_c2_g1_i2_230,0.625,Non-Outlier,Japan
7434,TRINITY_DN40360_c2_g1_i2_230,0.6,Non-Outlier,Philippines
11646,TRINITY_DN40360_c2_g1_i2_230,0.785714286,Non-Outlier,Indonesia
3223,TRINITY_DN40360_c2_g1_i2_232,0.9375,Non-Outlier,Japan
7435,TRINITY_DN40360_c2_g1_i2_232,0.75,Non-Outlier,Philippines
11647,TRINITY_DN40360_c2_g1_i2_232,0.5,Non-Outlier,Indonesia
3224,TRINITY_DN40360_c2_g1_i2_239,0.9375,Non-Outlier,Japan
7436,TRINITY_DN40360_c2_g1_i2_239,0.8,Non-Outlier,Philippines
11648,TRINITY_DN40360_c2_g1_i2_239,0.5,Non-Outlier,Indonesia
3225,TRINITY_DN40360_c2_g1_i2_254,0.9375,Non-Outlier,Japan
7437,TRINITY_DN40360_c2_g1_i2_254,0.85,Non-Outlier,Philippines
11649,TRINITY_DN40360_c2_g1_i2_254,0.571428571,Non-Outlier,Indonesia
3226,TRINITY_DN40360_c2_g1_i2_263,0.9375,Non-Outlier,Japan
7438,TRINITY_DN40360_c2_g1_i2_263,0.9,Non-Outlier,Philippines
11650,TRINITY_DN40360_c2_g1_i2_263,0.642857143,Non-Outlier,Indonesia
3227,TRINITY_DN40360_c2_g1_i2_272,1,Non-Outlier,Japan
7439,TRINITY_DN40360_c2_g1_i2_272,0.9,Non-Outlier,Philippines
11651,TRINITY_DN40360_c2_g1_i2_272,0.714285714,Non-Outlier,Indonesia
3228,TRINITY_DN40360_c2_g1_i2_278,1,Non-Outlier,Japan
7440,TRINITY_DN40360_c2_g1_i2_278,0.9,Non-Outlier,Philippines
11652,TRINITY_DN40360_c2_g1_i2_278,0.785714286,Non-Outlier,Indonesia
3229,TRINITY_DN40360_c2_g1_i2_290,0.9375,Non-Outlier,Japan
7441,TRINITY_DN40360_c2_g1_i2_290,0.9,Non-Outlier,Philippines
11653,TRINITY_DN40360_c2_g1_i2_290,1,Non-Outlier,Indonesia
3230,TRINITY_DN40360_c2_g2_i4_295,0.875,Non-Outlier,Japan
7442,TRINITY_DN40360_c2_g2_i4_295,0.45,Non-Outlier,Philippines
11654,TRINITY_DN40360_c2_g2_i4_295,0.357142857,Non-Outlier,Indonesia
3231,TRINITY_DN40360_c2_g2_i4_313,0.9375,Non-Outlier,Japan
7443,TRINITY_DN40360_c2_g2_i4_313,0.65,Non-Outlier,Philippines
11655,TRINITY_DN40360_c2_g2_i4_313,0.428571429,Non-Outlier,Indonesia
3232,TRINITY_DN40360_c2_g2_i4_325,0.9375,Non-Outlier,Japan
7444,TRINITY_DN40360_c2_g2_i4_325,0.7,Non-Outlier,Philippines
11656,TRINITY_DN40360_c2_g2_i4_325,0.5,Non-Outlier,Indonesia
3233,TRINITY_DN40360_c2_g2_i4_331,0.9375,Non-Outlier,Japan
7445,TRINITY_DN40360_c2_g2_i4_331,0.7,Non-Outlier,Philippines
11657,TRINITY_DN40360_c2_g2_i4_331,0.5,Non-Outlier,Indonesia
3234,TRINITY_DN40360_c2_g2_i4_340,0.875,Non-Outlier,Japan
7446,TRINITY_DN40360_c2_g2_i4_340,0.7,Non-Outlier,Philippines
11658,TRINITY_DN40360_c2_g2_i4_340,0.428571429,Non-Outlier,Indonesia
3235,TRINITY_DN40360_c2_g2_i4_346,0.9375,Non-Outlier,Japan
7447,TRINITY_DN40360_c2_g2_i4_346,0.75,Non-Outlier,Philippines
11659,TRINITY_DN40360_c2_g2_i4_346,0.5,Non-Outlier,Indonesia
3236,TRINITY_DN40360_c2_g2_i4_349,0.6875,Non-Outlier,Japan
7448,TRINITY_DN40360_c2_g2_i4_349,0.65,Non-Outlier,Philippines
11660,TRINITY_DN40360_c2_g2_i4_349,0.5,Non-Outlier,Indonesia
3237,TRINITY_DN40360_c2_g2_i4_364,0.125,Non-Outlier,Japan
7449,TRINITY_DN40360_c2_g2_i4_364,0,Non-Outlier,Philippines
11661,TRINITY_DN40360_c2_g2_i4_364,0,Non-Outlier,Indonesia
3238,TRINITY_DN40360_c2_g2_i4_388,1,Non-Outlier,Japan
7450,TRINITY_DN40360_c2_g2_i4_388,0.9,Non-Outlier,Philippines
11662,TRINITY_DN40360_c2_g2_i4_388,1,Non-Outlier,Indonesia
3239,TRINITY_DN40360_c2_g2_i4_391,1,Non-Outlier,Japan
7451,TRINITY_DN40360_c2_g2_i4_391,0.9,Non-Outlier,Philippines
11663,TRINITY_DN40360_c2_g2_i4_391,1,Non-Outlier,Indonesia
3240,TRINITY_DN40360_c2_g2_i4_448,0.1875,Non-Outlier,Japan
7452,TRINITY_DN40360_c2_g2_i4_448,0.15,Non-Outlier,Philippines
11664,TRINITY_DN40360_c2_g2_i4_448,0,Non-Outlier,Indonesia
3241,TRINITY_DN40360_c2_g2_i7_467,0.1875,Non-Outlier,Japan
7453,TRINITY_DN40360_c2_g2_i7_467,0.05,Non-Outlier,Philippines
11665,TRINITY_DN40360_c2_g2_i7_467,0,Non-Outlier,Indonesia
3242,TRINITY_DN40360_c2_g2_i7_539,1,Non-Outlier,Japan
7454,TRINITY_DN40360_c2_g2_i7_539,0.95,Non-Outlier,Philippines
11666,TRINITY_DN40360_c2_g2_i7_539,0.928571429,Non-Outlier,Indonesia
3243,TRINITY_DN40360_c2_g2_i7_542,1,Non-Outlier,Japan
7455,TRINITY_DN40360_c2_g2_i7_542,0.85,Non-Outlier,Philippines
11667,TRINITY_DN40360_c2_g2_i7_542,0.928571429,Non-Outlier,Indonesia
3246,TRINITY_DN40364_c2_g1_i1_1348,1,Non-Outlier,Japan
7458,TRINITY_DN40364_c2_g1_i1_1348,0.7,Non-Outlier,Philippines
11670,TRINITY_DN40364_c2_g1_i1_1348,0.928571429,Non-Outlier,Indonesia
3247,TRINITY_DN40364_c2_g1_i1_1363,0.375,Non-Outlier,Japan
7459,TRINITY_DN40364_c2_g1_i1_1363,0.2,Non-Outlier,Philippines
11671,TRINITY_DN40364_c2_g1_i1_1363,0.071428571,Non-Outlier,Indonesia
3248,TRINITY_DN40364_c2_g1_i1_1420,0.4375,Non-Outlier,Japan
7460,TRINITY_DN40364_c2_g1_i1_1420,0.3,Non-Outlier,Philippines
11672,TRINITY_DN40364_c2_g1_i1_1420,0.071428571,Non-Outlier,Indonesia
3249,TRINITY_DN40364_c2_g1_i1_1426,1,Non-Outlier,Japan
7461,TRINITY_DN40364_c2_g1_i1_1426,0.9,Non-Outlier,Philippines
11673,TRINITY_DN40364_c2_g1_i1_1426,1,Non-Outlier,Indonesia
3250,TRINITY_DN40364_c2_g1_i1_1522,1,Non-Outlier,Japan
7462,TRINITY_DN40364_c2_g1_i1_1522,0.95,Non-Outlier,Philippines
11674,TRINITY_DN40364_c2_g1_i1_1522,0.928571429,Non-Outlier,Indonesia
3251,TRINITY_DN40364_c2_g1_i1_1558,0.9375,Non-Outlier,Japan
7463,TRINITY_DN40364_c2_g1_i1_1558,0.9,Non-Outlier,Philippines
11675,TRINITY_DN40364_c2_g1_i1_1558,0.928571429,Non-Outlier,Indonesia
3252,TRINITY_DN40364_c2_g1_i1_1564,0.5,Non-Outlier,Japan
7464,TRINITY_DN40364_c2_g1_i1_1564,0.5,Non-Outlier,Philippines
11676,TRINITY_DN40364_c2_g1_i1_1564,0.357142857,Non-Outlier,Indonesia
3253,TRINITY_DN40364_c2_g1_i1_1616,0.9375,Non-Outlier,Japan
7465,TRINITY_DN40364_c2_g1_i1_1616,0.9,Non-Outlier,Philippines
11677,TRINITY_DN40364_c2_g1_i1_1616,1,Non-Outlier,Indonesia
3254,TRINITY_DN40364_c2_g1_i1_1618,0.9375,Non-Outlier,Japan
7466,TRINITY_DN40364_c2_g1_i1_1618,0.9,Non-Outlier,Philippines
11678,TRINITY_DN40364_c2_g1_i1_1618,1,Non-Outlier,Indonesia
3255,TRINITY_DN40364_c2_g1_i1_1631,0.5,Non-Outlier,Japan
7467,TRINITY_DN40364_c2_g1_i1_1631,0.5,Non-Outlier,Philippines
11679,TRINITY_DN40364_c2_g1_i1_1631,0.214285714,Non-Outlier,Indonesia
3256,TRINITY_DN40364_c2_g1_i1_1633,0.4375,Non-Outlier,Japan
7468,TRINITY_DN40364_c2_g1_i1_1633,0.4,Non-Outlier,Philippines
11680,TRINITY_DN40364_c2_g1_i1_1633,0.214285714,Non-Outlier,Indonesia
3257,TRINITY_DN40364_c2_g1_i1_1637,0.8125,Non-Outlier,Japan
7469,TRINITY_DN40364_c2_g1_i1_1637,0.75,Non-Outlier,Philippines
11681,TRINITY_DN40364_c2_g1_i1_1637,0.642857143,Non-Outlier,Indonesia
3258,TRINITY_DN40364_c2_g1_i1_1723,1,Non-Outlier,Japan
7470,TRINITY_DN40364_c2_g1_i1_1723,0.9,Non-Outlier,Philippines
11682,TRINITY_DN40364_c2_g1_i1_1723,0.714285714,Non-Outlier,Indonesia
3259,TRINITY_DN40364_c2_g1_i1_1779,0.8125,Non-Outlier,Japan
7471,TRINITY_DN40364_c2_g1_i1_1779,0.75,Non-Outlier,Philippines
11683,TRINITY_DN40364_c2_g1_i1_1779,0.571428571,Non-Outlier,Indonesia
3260,TRINITY_DN40364_c2_g1_i1_1780,0.8125,Non-Outlier,Japan
7472,TRINITY_DN40364_c2_g1_i1_1780,0.75,Non-Outlier,Philippines
11684,TRINITY_DN40364_c2_g1_i1_1780,0.571428571,Non-Outlier,Indonesia
3244,TRINITY_DN40364_c2_g1_i1_414,0.5,Non-Outlier,Japan
7456,TRINITY_DN40364_c2_g1_i1_414,0.25,Non-Outlier,Philippines
11668,TRINITY_DN40364_c2_g1_i1_414,0.285714286,Non-Outlier,Indonesia
3245,TRINITY_DN40364_c2_g1_i1_501,0.375,Non-Outlier,Japan
7457,TRINITY_DN40364_c2_g1_i1_501,0.35,Non-Outlier,Philippines
11669,TRINITY_DN40364_c2_g1_i1_501,0.5,Non-Outlier,Indonesia
3261,TRINITY_DN40365_c0_g2_i1_216,1,Non-Outlier,Japan
7473,TRINITY_DN40365_c0_g2_i1_216,0.95,Non-Outlier,Philippines
11685,TRINITY_DN40365_c0_g2_i1_216,0.785714286,Non-Outlier,Indonesia
3262,TRINITY_DN40365_c0_g2_i1_221,1,Non-Outlier,Japan
7474,TRINITY_DN40365_c0_g2_i1_221,0.95,Non-Outlier,Philippines
11686,TRINITY_DN40365_c0_g2_i1_221,0.785714286,Non-Outlier,Indonesia
3263,TRINITY_DN40365_c0_g2_i1_227,1,Non-Outlier,Japan
7475,TRINITY_DN40365_c0_g2_i1_227,0.95,Non-Outlier,Philippines
11687,TRINITY_DN40365_c0_g2_i1_227,0.928571429,Non-Outlier,Indonesia
3264,TRINITY_DN40365_c0_g2_i1_230,1,Non-Outlier,Japan
7476,TRINITY_DN40365_c0_g2_i1_230,0.95,Non-Outlier,Philippines
11688,TRINITY_DN40365_c0_g2_i1_230,0.928571429,Non-Outlier,Indonesia
3265,TRINITY_DN40365_c0_g2_i1_251,1,Non-Outlier,Japan
7477,TRINITY_DN40365_c0_g2_i1_251,0.9,Non-Outlier,Philippines
11689,TRINITY_DN40365_c0_g2_i1_251,0.785714286,Non-Outlier,Indonesia
3266,TRINITY_DN40365_c0_g2_i1_256,0.125,Non-Outlier,Japan
7478,TRINITY_DN40365_c0_g2_i1_256,0.1,Non-Outlier,Philippines
11690,TRINITY_DN40365_c0_g2_i1_256,0,Non-Outlier,Indonesia
3267,TRINITY_DN40365_c0_g4_i1_209,0.875,Non-Outlier,Japan
7479,TRINITY_DN40365_c0_g4_i1_209,0.9,Non-Outlier,Philippines
11691,TRINITY_DN40365_c0_g4_i1_209,0.642857143,Non-Outlier,Indonesia
3268,TRINITY_DN40365_c0_g4_i1_236,0.8125,Non-Outlier,Japan
7480,TRINITY_DN40365_c0_g4_i1_236,0.75,Non-Outlier,Philippines
11692,TRINITY_DN40365_c0_g4_i1_236,0.642857143,Non-Outlier,Indonesia
3269,TRINITY_DN40365_c0_g4_i1_296,0.875,Non-Outlier,Japan
7481,TRINITY_DN40365_c0_g4_i1_296,0.9,Non-Outlier,Philippines
11693,TRINITY_DN40365_c0_g4_i1_296,0.785714286,Non-Outlier,Indonesia
3270,TRINITY_DN40365_c0_g4_i1_307,0.9375,Non-Outlier,Japan
7482,TRINITY_DN40365_c0_g4_i1_307,0.95,Non-Outlier,Philippines
11694,TRINITY_DN40365_c0_g4_i1_307,0.857142857,Non-Outlier,Indonesia
3271,TRINITY_DN40365_c0_g4_i1_362,0.3125,Non-Outlier,Japan
7483,TRINITY_DN40365_c0_g4_i1_362,0.2,Non-Outlier,Philippines
11695,TRINITY_DN40365_c0_g4_i1_362,0.071428571,Non-Outlier,Indonesia
3272,TRINITY_DN40377_c1_g3_i1_125,0.0625,Non-Outlier,Japan
7484,TRINITY_DN40377_c1_g3_i1_125,0.05,Non-Outlier,Philippines
11696,TRINITY_DN40377_c1_g3_i1_125,0,Non-Outlier,Indonesia
3273,TRINITY_DN40377_c1_g7_i1_308,1,Non-Outlier,Japan
7485,TRINITY_DN40377_c1_g7_i1_308,0.95,Non-Outlier,Philippines
11697,TRINITY_DN40377_c1_g7_i1_308,0.928571429,Non-Outlier,Indonesia
3274,TRINITY_DN40382_c0_g1_i1_115,0.9375,Non-Outlier,Japan
7486,TRINITY_DN40382_c0_g1_i1_115,0.85,Non-Outlier,Philippines
11698,TRINITY_DN40382_c0_g1_i1_115,0.857142857,Non-Outlier,Indonesia
3275,TRINITY_DN40382_c0_g1_i1_256,1,Non-Outlier,Japan
7487,TRINITY_DN40382_c0_g1_i1_256,0.95,Non-Outlier,Philippines
11699,TRINITY_DN40382_c0_g1_i1_256,0.928571429,Non-Outlier,Indonesia
3277,TRINITY_DN40382_c0_g2_i1_1240,1,Non-Outlier,Japan
7489,TRINITY_DN40382_c0_g2_i1_1240,0.95,Non-Outlier,Philippines
11701,TRINITY_DN40382_c0_g2_i1_1240,0.928571429,Non-Outlier,Indonesia
3278,TRINITY_DN40386_c2_g2_i1_496,1,Non-Outlier,Japan
7490,TRINITY_DN40386_c2_g2_i1_496,0.8,Non-Outlier,Philippines
11702,TRINITY_DN40386_c2_g2_i1_496,1,Non-Outlier,Indonesia
3282,TRINITY_DN40393_c0_g2_i1_1558,0.5625,Non-Outlier,Japan
7494,TRINITY_DN40393_c0_g2_i1_1558,0.05,Non-Outlier,Philippines
11706,TRINITY_DN40393_c0_g2_i1_1558,0.214285714,Non-Outlier,Indonesia
3283,TRINITY_DN40393_c0_g2_i1_1640,0.5,Non-Outlier,Japan
7495,TRINITY_DN40393_c0_g2_i1_1640,0.05,Non-Outlier,Philippines
11707,TRINITY_DN40393_c0_g2_i1_1640,0.214285714,Non-Outlier,Indonesia
3284,TRINITY_DN40393_c0_g2_i1_1843,0.5,Non-Outlier,Japan
7496,TRINITY_DN40393_c0_g2_i1_1843,0.05,Non-Outlier,Philippines
11708,TRINITY_DN40393_c0_g2_i1_1843,0.285714286,Non-Outlier,Indonesia
3280,TRINITY_DN40393_c0_g2_i1_431,0.5625,Non-Outlier,Japan
7492,TRINITY_DN40393_c0_g2_i1_431,0.05,Non-Outlier,Philippines
11704,TRINITY_DN40393_c0_g2_i1_431,0.214285714,Non-Outlier,Indonesia
3281,TRINITY_DN40393_c0_g2_i1_633,0.5,Non-Outlier,Japan
7493,TRINITY_DN40393_c0_g2_i1_633,0.05,Non-Outlier,Philippines
11705,TRINITY_DN40393_c0_g2_i1_633,0.214285714,Non-Outlier,Indonesia
3285,TRINITY_DN40395_c1_g1_i1_222,0.5625,Non-Outlier,Japan
7497,TRINITY_DN40395_c1_g1_i1_222,0.85,Non-Outlier,Philippines
11709,TRINITY_DN40395_c1_g1_i1_222,0.5,Non-Outlier,Indonesia
3286,TRINITY_DN40395_c1_g1_i1_227,0.25,Non-Outlier,Japan
7498,TRINITY_DN40395_c1_g1_i1_227,0.05,Non-Outlier,Philippines
11710,TRINITY_DN40395_c1_g1_i1_227,0.214285714,Non-Outlier,Indonesia
3287,TRINITY_DN40395_c1_g1_i1_228,0.8125,Non-Outlier,Japan
7499,TRINITY_DN40395_c1_g1_i1_228,0.5,Non-Outlier,Philippines
11711,TRINITY_DN40395_c1_g1_i1_228,0.785714286,Non-Outlier,Indonesia
3288,TRINITY_DN40395_c1_g1_i1_232,0.625,Non-Outlier,Japan
7500,TRINITY_DN40395_c1_g1_i1_232,0.4,Non-Outlier,Philippines
11712,TRINITY_DN40395_c1_g1_i1_232,0.571428571,Non-Outlier,Indonesia
3289,TRINITY_DN40395_c1_g1_i1_237,0.625,Non-Outlier,Japan
7501,TRINITY_DN40395_c1_g1_i1_237,0.4,Non-Outlier,Philippines
11713,TRINITY_DN40395_c1_g1_i1_237,0.571428571,Non-Outlier,Indonesia
3290,TRINITY_DN40413_c0_g9_i1_182,1,Non-Outlier,Japan
7502,TRINITY_DN40413_c0_g9_i1_182,1,Non-Outlier,Philippines
11714,TRINITY_DN40413_c0_g9_i1_182,0.571428571,Non-Outlier,Indonesia
3293,TRINITY_DN40419_c1_g1_i1_1572,0.9375,Non-Outlier,Japan
7505,TRINITY_DN40419_c1_g1_i1_1572,0.85,Non-Outlier,Philippines
11717,TRINITY_DN40419_c1_g1_i1_1572,1,Non-Outlier,Indonesia
3294,TRINITY_DN40426_c0_g1_i1_640,0.5,Non-Outlier,Japan
7506,TRINITY_DN40426_c0_g1_i1_640,0.4,Non-Outlier,Philippines
11718,TRINITY_DN40426_c0_g1_i1_640,0.5,Non-Outlier,Indonesia
3295,TRINITY_DN40432_c0_g1_i1_608,0.625,Non-Outlier,Japan
7507,TRINITY_DN40432_c0_g1_i1_608,0.5,Non-Outlier,Philippines
11719,TRINITY_DN40432_c0_g1_i1_608,0.571428571,Non-Outlier,Indonesia
3296,TRINITY_DN40434_c0_g3_i1_263,1,Non-Outlier,Japan
7508,TRINITY_DN40434_c0_g3_i1_263,0.85,Non-Outlier,Philippines
11720,TRINITY_DN40434_c0_g3_i1_263,0.928571429,Non-Outlier,Indonesia
3297,TRINITY_DN40434_c0_g3_i1_266,1,Non-Outlier,Japan
7509,TRINITY_DN40434_c0_g3_i1_266,0.9,Non-Outlier,Philippines
11721,TRINITY_DN40434_c0_g3_i1_266,0.785714286,Non-Outlier,Indonesia
3298,TRINITY_DN40434_c0_g3_i1_269,1,Non-Outlier,Japan
7510,TRINITY_DN40434_c0_g3_i1_269,0.9,Non-Outlier,Philippines
11722,TRINITY_DN40434_c0_g3_i1_269,0.785714286,Non-Outlier,Indonesia
3299,TRINITY_DN40434_c0_g3_i1_270,1,Non-Outlier,Japan
7511,TRINITY_DN40434_c0_g3_i1_270,0.95,Non-Outlier,Philippines
11723,TRINITY_DN40434_c0_g3_i1_270,0.857142857,Non-Outlier,Indonesia
3300,TRINITY_DN40434_c0_g3_i1_275,1,Non-Outlier,Japan
7512,TRINITY_DN40434_c0_g3_i1_275,0.9,Non-Outlier,Philippines
11724,TRINITY_DN40434_c0_g3_i1_275,0.785714286,Non-Outlier,Indonesia
3301,TRINITY_DN40434_c0_g3_i1_284,1,Non-Outlier,Japan
7513,TRINITY_DN40434_c0_g3_i1_284,0.9,Non-Outlier,Philippines
11725,TRINITY_DN40434_c0_g3_i1_284,0.785714286,Non-Outlier,Indonesia
3302,TRINITY_DN40434_c0_g3_i1_285,1,Non-Outlier,Japan
7514,TRINITY_DN40434_c0_g3_i1_285,0.9,Non-Outlier,Philippines
11726,TRINITY_DN40434_c0_g3_i1_285,0.785714286,Non-Outlier,Indonesia
3303,TRINITY_DN40434_c0_g3_i1_286,1,Non-Outlier,Japan
7515,TRINITY_DN40434_c0_g3_i1_286,0.9,Non-Outlier,Philippines
11727,TRINITY_DN40434_c0_g3_i1_286,0.785714286,Non-Outlier,Indonesia
3304,TRINITY_DN40434_c0_g3_i1_293,1,Non-Outlier,Japan
7516,TRINITY_DN40434_c0_g3_i1_293,0.9,Non-Outlier,Philippines
11728,TRINITY_DN40434_c0_g3_i1_293,0.785714286,Non-Outlier,Indonesia
3305,TRINITY_DN40434_c0_g3_i1_302,1,Non-Outlier,Japan
7517,TRINITY_DN40434_c0_g3_i1_302,0.95,Non-Outlier,Philippines
11729,TRINITY_DN40434_c0_g3_i1_302,0.857142857,Non-Outlier,Indonesia
3306,TRINITY_DN40434_c0_g3_i1_314,1,Non-Outlier,Japan
7518,TRINITY_DN40434_c0_g3_i1_314,0.95,Non-Outlier,Philippines
11730,TRINITY_DN40434_c0_g3_i1_314,0.928571429,Non-Outlier,Indonesia
3307,TRINITY_DN40434_c0_g3_i1_320,1,Non-Outlier,Japan
7519,TRINITY_DN40434_c0_g3_i1_320,0.95,Non-Outlier,Philippines
11731,TRINITY_DN40434_c0_g3_i1_320,0.928571429,Non-Outlier,Indonesia
3308,TRINITY_DN40439_c0_g1_i1_267,0.9375,Non-Outlier,Japan
7520,TRINITY_DN40439_c0_g1_i1_267,0.9,Non-Outlier,Philippines
11732,TRINITY_DN40439_c0_g1_i1_267,0.857142857,Non-Outlier,Indonesia
3309,TRINITY_DN40449_c1_g1_i4_1299,0.9375,Non-Outlier,Japan
7521,TRINITY_DN40449_c1_g1_i4_1299,0.9,Non-Outlier,Philippines
11733,TRINITY_DN40449_c1_g1_i4_1299,0.428571429,Non-Outlier,Indonesia
3310,TRINITY_DN40449_c1_g1_i4_1311,0.9375,Non-Outlier,Japan
7522,TRINITY_DN40449_c1_g1_i4_1311,0.85,Non-Outlier,Philippines
11734,TRINITY_DN40449_c1_g1_i4_1311,1,Non-Outlier,Indonesia
3311,TRINITY_DN40449_c1_g1_i4_1312,0.9375,Non-Outlier,Japan
7523,TRINITY_DN40449_c1_g1_i4_1312,0.9,Non-Outlier,Philippines
11735,TRINITY_DN40449_c1_g1_i4_1312,0.428571429,Non-Outlier,Indonesia
3312,TRINITY_DN40449_c1_g1_i4_1313,0.9375,Non-Outlier,Japan
7524,TRINITY_DN40449_c1_g1_i4_1313,0.9,Non-Outlier,Philippines
11736,TRINITY_DN40449_c1_g1_i4_1313,0.428571429,Non-Outlier,Indonesia
3313,TRINITY_DN40449_c1_g1_i4_1315,1,Non-Outlier,Japan
7525,TRINITY_DN40449_c1_g1_i4_1315,0.65,Non-Outlier,Philippines
11737,TRINITY_DN40449_c1_g1_i4_1315,0.857142857,Non-Outlier,Indonesia
3314,TRINITY_DN40449_c1_g1_i4_1317,0.3125,Non-Outlier,Japan
7526,TRINITY_DN40449_c1_g1_i4_1317,0.25,Non-Outlier,Philippines
11738,TRINITY_DN40449_c1_g1_i4_1317,0,Non-Outlier,Indonesia
3315,TRINITY_DN40450_c0_g2_i2_476,0.0625,Non-Outlier,Japan
7527,TRINITY_DN40450_c0_g2_i2_476,0.05,Non-Outlier,Philippines
11739,TRINITY_DN40450_c0_g2_i2_476,0,Non-Outlier,Indonesia
3316,TRINITY_DN40450_c0_g3_i1_181,0.4375,Non-Outlier,Japan
7528,TRINITY_DN40450_c0_g3_i1_181,0.4,Non-Outlier,Philippines
11740,TRINITY_DN40450_c0_g3_i1_181,0.357142857,Non-Outlier,Indonesia
3317,TRINITY_DN40455_c1_g1_i3_407,0.5625,Non-Outlier,Japan
7529,TRINITY_DN40455_c1_g1_i3_407,0.4,Non-Outlier,Philippines
11741,TRINITY_DN40455_c1_g1_i3_407,0.214285714,Non-Outlier,Indonesia
3318,TRINITY_DN40455_c1_g1_i3_408,0.5625,Non-Outlier,Japan
7530,TRINITY_DN40455_c1_g1_i3_408,0.4,Non-Outlier,Philippines
11742,TRINITY_DN40455_c1_g1_i3_408,0.285714286,Non-Outlier,Indonesia
3319,TRINITY_DN40455_c1_g1_i3_415,0.9375,Non-Outlier,Japan
