CHROM,POS,PI
TRINITY_DN40681_c19_g13_i1,153,0.125
TRINITY_DN40681_c19_g13_i1,167,0.233333
TRINITY_DN40704_c0_g1_i1,757,0.233333
TRINITY_DN40704_c0_g1_i1,803,0
TRINITY_DN40704_c0_g1_i1,1020,0
TRINITY_DN40704_c0_g1_i1,1049,0.458333
TRINITY_DN40704_c0_g1_i1,1344,0.125
TRINITY_DN40704_c0_g1_i1,1345,0.125
TRINITY_DN40793_c0_g1_i1,265,0.233333
TRINITY_DN40793_c0_g1_i1,361,0.125
TRINITY_DN40807_c0_g1_i1,113,0
TRINITY_DN40807_c0_g1_i1,146,0.325
TRINITY_DN40807_c0_g1_i1,465,0
TRINITY_DN40807_c0_g1_i1,720,0.325
TRINITY_DN40807_c0_g1_i1,791,0.533333
TRINITY_DN40816_c0_g1_i1,330,0.525
TRINITY_DN40816_c0_g1_i1,420,0.125
TRINITY_DN40816_c0_g1_i1,618,0
TRINITY_DN40883_c0_g1_i1,879,0.125
TRINITY_DN4155_c0_g1_i1,350,0
TRINITY_DN41361_c0_g1_i1,320,0
TRINITY_DN41361_c0_g1_i1,360,0
TRINITY_DN41361_c0_g1_i1,576,0
TRINITY_DN41361_c0_g1_i1,1049,0.458333
TRINITY_DN41542_c0_g1_i1,185,0
TRINITY_DN41542_c0_g1_i1,207,0.325
TRINITY_DN41719_c0_g1_i1,380,0
TRINITY_DN41719_c0_g1_i1,410,0.125
TRINITY_DN41719_c0_g1_i1,884,0.4
TRINITY_DN41719_c0_g1_i1,992,0.125
TRINITY_DN41719_c0_g1_i1,1017,0.325
TRINITY_DN41835_c0_g1_i1,271,0
TRINITY_DN41835_c0_g1_i1,305,0.125
TRINITY_DN41835_c0_g1_i1,671,0
TRINITY_DN41835_c0_g1_i1,743,0.525
TRINITY_DN41835_c0_g1_i1,799,0.5
TRINITY_DN41835_c0_g1_i1,803,0.5
TRINITY_DN41835_c0_g1_i1,804,0.125
TRINITY_DN41835_c0_g1_i1,819,0.4
TRINITY_DN41835_c0_g1_i1,820,0.4
TRINITY_DN42027_c0_g1_i1,233,0
TRINITY_DN42027_c0_g1_i1,242,0
TRINITY_DN42027_c0_g1_i1,245,0
TRINITY_DN42027_c0_g1_i1,251,0
TRINITY_DN42027_c0_g1_i1,254,0
TRINITY_DN42027_c0_g1_i1,264,0
TRINITY_DN42027_c0_g1_i1,269,0
TRINITY_DN42027_c0_g1_i1,284,0
TRINITY_DN42027_c0_g1_i1,289,0
TRINITY_DN42377_c0_g1_i1,111,0
TRINITY_DN4487_c0_g2_i1,114,0
TRINITY_DN4487_c0_g2_i1,124,0
TRINITY_DN4487_c0_g2_i1,198,0.125
TRINITY_DN4489_c0_g1_i1,311,0
TRINITY_DN4489_c0_g1_i1,365,0
TRINITY_DN4553_c0_g1_i1,271,0.125
TRINITY_DN4553_c0_g1_i1,438,0.458333
TRINITY_DN4553_c0_g1_i1,491,0.233333
TRINITY_DN45999_c1_g1_i1,234,0.125
TRINITY_DN45999_c1_g1_i1,264,0.325
TRINITY_DN45999_c1_g1_i1,354,0.233333
TRINITY_DN45999_c1_g1_i1,366,0.233333
TRINITY_DN45999_c1_g1_i1,414,0.233333
TRINITY_DN45999_c1_g1_i1,631,0
TRINITY_DN45999_c1_g1_i1,636,0
TRINITY_DN45999_c1_g1_i1,637,0
TRINITY_DN45999_c1_g1_i1,645,0.125
TRINITY_DN46002_c0_g1_i1,359,0
TRINITY_DN46002_c0_g1_i1,506,0
TRINITY_DN46002_c0_g1_i1,1103,0.125
TRINITY_DN46002_c0_g1_i1,1232,0.233333
TRINITY_DN46002_c0_g1_i1,1496,0.5
TRINITY_DN46002_c0_g1_i1,1499,0.533333
TRINITY_DN46010_c1_g1_i1,272,0
TRINITY_DN46010_c1_g1_i1,338,0.4
TRINITY_DN46010_c1_g1_i1,712,0.125
TRINITY_DN46010_c1_g1_i1,771,0.458333
TRINITY_DN46010_c1_g1_i1,802,0.125
TRINITY_DN46010_c1_g1_i1,831,0.525
TRINITY_DN46010_c1_g1_i1,1368,0
TRINITY_DN46010_c1_g1_i1,1461,0.125
TRINITY_DN46010_c1_g1_i1,1594,0.125
TRINITY_DN46068_c0_g1_i1,432,0.233333
TRINITY_DN46070_c1_g1_i1,280,0.125
TRINITY_DN46070_c1_g1_i1,310,0.125
TRINITY_DN46084_c1_g1_i1,185,0
TRINITY_DN46084_c1_g1_i1,197,0
TRINITY_DN46084_c1_g1_i1,209,0.233333
TRINITY_DN46084_c1_g1_i1,242,0
TRINITY_DN46084_c1_g1_i1,311,0
TRINITY_DN46084_c1_g1_i1,509,0
TRINITY_DN46084_c1_g1_i1,515,0.233333
TRINITY_DN46084_c1_g1_i1,846,0
TRINITY_DN46084_c1_g1_i1,989,0
TRINITY_DN46084_c1_g1_i1,1628,0
TRINITY_DN46084_c1_g1_i1,1658,0
TRINITY_DN46084_c1_g1_i1,1674,0
TRINITY_DN46084_c1_g1_i1,1697,0
TRINITY_DN46084_c1_g1_i1,1703,0
TRINITY_DN46084_c1_g1_i1,1763,0.233333
TRINITY_DN46084_c1_g1_i1,1848,0
TRINITY_DN46084_c1_g1_i1,1882,0.4
TRINITY_DN46116_c0_g1_i1,507,0
TRINITY_DN46139_c0_g1_i1,275,0
TRINITY_DN46320_c0_g1_i1,112,0.125
TRINITY_DN46320_c0_g1_i1,236,0.525
TRINITY_DN46320_c0_g1_i1,310,0
TRINITY_DN46320_c0_g1_i1,316,0.125
TRINITY_DN46320_c0_g1_i1,376,0.4
TRINITY_DN46335_c0_g1_i1,615,0
TRINITY_DN46455_c1_g1_i1,58,0.233333
TRINITY_DN46455_c1_g1_i1,101,0.233333
TRINITY_DN46455_c1_g1_i1,209,0.325
TRINITY_DN46683_c0_g1_i1,39,0.125
TRINITY_DN46875_c0_g1_i1,62,0
TRINITY_DN46875_c0_g1_i1,127,0.125
TRINITY_DN46875_c0_g1_i1,198,0.4
TRINITY_DN46953_c0_g1_i1,294,0.325
TRINITY_DN4760_c0_g1_i1,168,0.533333
TRINITY_DN4760_c0_g1_i1,434,0.233333
TRINITY_DN4760_c0_g1_i1,504,0.125
TRINITY_DN47015_c0_g1_i1,94,0
TRINITY_DN47015_c0_g1_i1,110,0
TRINITY_DN47015_c0_g1_i1,143,0.4
TRINITY_DN47110_c0_g1_i1,109,0.325
TRINITY_DN47204_c1_g1_i1,165,0
TRINITY_DN47339_c0_g1_i1,69,0.125
TRINITY_DN47339_c0_g1_i1,77,0.4
TRINITY_DN47339_c0_g1_i1,250,0.5
TRINITY_DN47729_c0_g1_i1,281,0
TRINITY_DN50125_c0_g1_i1,369,0.5
TRINITY_DN52287_c0_g1_i1,151,0.233333
TRINITY_DN52287_c0_g1_i1,165,0.525
TRINITY_DN52287_c0_g1_i1,193,0.233333
TRINITY_DN52287_c0_g1_i1,578,0.458333
TRINITY_DN52334_c0_g1_i1,86,0
TRINITY_DN52334_c0_g1_i1,205,0
TRINITY_DN52334_c0_g1_i1,332,0
TRINITY_DN52334_c0_g1_i1,449,0.233333
TRINITY_DN52334_c0_g1_i1,461,0.4
TRINITY_DN52334_c0_g1_i1,731,0
TRINITY_DN52334_c0_g1_i1,863,0
TRINITY_DN52334_c0_g1_i1,896,0
TRINITY_DN52334_c0_g1_i1,1259,0
TRINITY_DN52334_c0_g1_i1,1316,0
TRINITY_DN52334_c0_g1_i1,1507,0.233333
TRINITY_DN52334_c0_g1_i1,1522,0
TRINITY_DN52334_c0_g1_i1,1539,0
TRINITY_DN52334_c0_g1_i1,1570,0.4
TRINITY_DN52355_c1_g1_i1,927,0.125
TRINITY_DN52355_c1_g1_i1,1135,0
TRINITY_DN52358_c0_g1_i1,168,0.125
TRINITY_DN52358_c0_g1_i1,411,0.233333
TRINITY_DN52358_c0_g1_i1,507,0.233333
TRINITY_DN52358_c0_g1_i1,539,0.525
TRINITY_DN52430_c0_g1_i1,124,0.125
TRINITY_DN52430_c0_g1_i1,163,0.325
TRINITY_DN52480_c0_g1_i1,355,0.125
TRINITY_DN52480_c0_g1_i1,424,0.125
TRINITY_DN52480_c0_g1_i1,447,0.233333
TRINITY_DN52480_c0_g1_i1,478,0.125
TRINITY_DN52549_c1_g1_i1,570,0.4
TRINITY_DN52766_c0_g1_i1,58,0.125
TRINITY_DN52766_c0_g1_i1,64,0.125
TRINITY_DN52766_c0_g1_i1,67,0.125
TRINITY_DN52766_c0_g1_i1,70,0.125
TRINITY_DN52766_c0_g1_i1,85,0.125
TRINITY_DN52766_c0_g1_i1,109,0
TRINITY_DN52766_c0_g1_i1,112,0
TRINITY_DN52766_c0_g1_i1,124,0
TRINITY_DN52766_c0_g1_i1,127,0
TRINITY_DN52766_c0_g1_i1,133,0
TRINITY_DN52766_c0_g1_i1,136,0
TRINITY_DN52766_c0_g1_i1,142,0
TRINITY_DN52959_c0_g1_i1,318,0.325
TRINITY_DN5330_c0_g1_i1,243,0
TRINITY_DN5330_c0_g1_i1,252,0.125
TRINITY_DN5330_c0_g1_i1,330,0
TRINITY_DN5330_c0_g1_i1,339,0.4
TRINITY_DN53136_c1_g1_i1,109,0
TRINITY_DN53136_c1_g1_i1,113,0.233333
TRINITY_DN53136_c1_g1_i1,168,0
TRINITY_DN53136_c1_g1_i1,218,0
TRINITY_DN53136_c1_g1_i1,281,0.233333
TRINITY_DN53136_c1_g1_i1,372,0
TRINITY_DN53136_c1_g1_i1,693,0
TRINITY_DN53136_c1_g1_i1,698,0
TRINITY_DN53136_c1_g1_i1,1031,0.5
TRINITY_DN53531_c1_g1_i1,254,0.325
TRINITY_DN53531_c1_g1_i1,336,0.233333
TRINITY_DN53531_c1_g1_i1,552,0
TRINITY_DN53643_c0_g1_i1,349,0.233333
TRINITY_DN53643_c0_g1_i1,512,0.125
TRINITY_DN53643_c0_g1_i1,539,0.458333
TRINITY_DN54042_c0_g1_i1,182,0.4
TRINITY_DN54042_c0_g1_i1,185,0
TRINITY_DN54042_c0_g1_i1,284,0.233333
TRINITY_DN55137_c0_g1_i1,311,0.325
TRINITY_DN55648_c0_g1_i1,377,0
TRINITY_DN5630_c0_g1_i1,314,0
TRINITY_DN5630_c0_g1_i1,641,0.125
TRINITY_DN56130_c0_g1_i1,141,0.458333
TRINITY_DN57815_c0_g1_i1,220,0.325
TRINITY_DN57820_c0_g1_i1,142,0.125
TRINITY_DN57820_c0_g1_i1,526,0
TRINITY_DN57820_c0_g1_i1,661,0.458333
TRINITY_DN57857_c0_g1_i1,418,0
TRINITY_DN57857_c0_g1_i1,484,0
TRINITY_DN57857_c0_g1_i1,595,0
TRINITY_DN57857_c0_g1_i1,601,0
TRINITY_DN57857_c0_g1_i1,675,0.125
TRINITY_DN57857_c0_g1_i1,676,0
TRINITY_DN57888_c0_g1_i1,124,0
TRINITY_DN57891_c0_g1_i1,817,0
TRINITY_DN57891_c0_g1_i1,826,0
TRINITY_DN57891_c0_g1_i1,841,0
TRINITY_DN57891_c0_g1_i1,847,0
TRINITY_DN58010_c0_g1_i1,192,0
TRINITY_DN58010_c0_g1_i1,366,0
TRINITY_DN58010_c0_g1_i1,561,0
TRINITY_DN58010_c0_g1_i1,684,0.4
TRINITY_DN58095_c0_g1_i1,57,0.5
TRINITY_DN58095_c0_g1_i1,93,0
TRINITY_DN58095_c0_g1_i1,316,0
TRINITY_DN58095_c0_g1_i1,468,0
TRINITY_DN58095_c0_g1_i1,596,0.4
TRINITY_DN58095_c0_g1_i1,767,0
TRINITY_DN58127_c1_g1_i1,147,0.125
TRINITY_DN58127_c1_g1_i1,791,0.125
TRINITY_DN58176_c0_g1_i1,180,0.5
TRINITY_DN58176_c0_g1_i1,282,0
TRINITY_DN58176_c0_g1_i1,312,0.325
TRINITY_DN58176_c0_g1_i1,384,0
TRINITY_DN58513_c0_g1_i1,97,0.5
TRINITY_DN58675_c0_g1_i1,368,0.233333
TRINITY_DN58675_c0_g1_i1,377,0.4
TRINITY_DN58675_c0_g1_i1,445,0.4
TRINITY_DN58675_c0_g1_i1,457,0.233333
TRINITY_DN58675_c0_g1_i1,467,0
TRINITY_DN5974_c0_g1_i1,292,0.233333
TRINITY_DN5974_c0_g1_i1,293,0.233333
TRINITY_DN59230_c0_g1_i1,649,0.233333
TRINITY_DN59230_c0_g1_i1,727,0.5
TRINITY_DN59230_c0_g1_i1,769,0
TRINITY_DN59230_c0_g1_i1,799,0
TRINITY_DN59230_c0_g1_i1,808,0
TRINITY_DN59863_c0_g2_i1,493,0.325
TRINITY_DN59863_c0_g2_i1,619,0
TRINITY_DN632_c1_g1_i1,856,0.458333
TRINITY_DN632_c1_g1_i1,951,0.233333
TRINITY_DN632_c1_g1_i1,956,0.125
TRINITY_DN684_c0_g2_i1,86,0.125
TRINITY_DN684_c0_g2_i1,88,0.325
TRINITY_DN694_c0_g1_i1,297,0
TRINITY_DN694_c0_g1_i1,303,0.4
TRINITY_DN694_c0_g1_i1,320,0.4
TRINITY_DN694_c0_g1_i1,603,0.325
TRINITY_DN694_c0_g1_i1,766,0
TRINITY_DN694_c0_g1_i1,771,0.4
TRINITY_DN694_c0_g1_i1,873,0.125
TRINITY_DN694_c0_g1_i1,955,0.233333
TRINITY_DN694_c0_g1_i1,976,0
TRINITY_DN694_c0_g1_i1,992,0.233333
TRINITY_DN694_c0_g1_i1,1230,0
TRINITY_DN694_c0_g1_i1,1241,0.233333
TRINITY_DN694_c0_g1_i1,1394,0.233333
TRINITY_DN694_c0_g1_i1,1451,0
TRINITY_DN694_c0_g1_i1,1452,0.125
TRINITY_DN694_c0_g1_i1,1460,0.125
TRINITY_DN6019_c0_g1_i1,878,0.125
TRINITY_DN6019_c0_g1_i1,894,0.325
TRINITY_DN6019_c0_g1_i1,986,0
TRINITY_DN62292_c0_g1_i1,95,0.325
TRINITY_DN62292_c0_g1_i1,113,0
TRINITY_DN63774_c0_g1_i1,216,0.325
TRINITY_DN63774_c0_g1_i1,446,0
TRINITY_DN63774_c0_g1_i1,454,0
TRINITY_DN63793_c0_g1_i1,231,0.125
TRINITY_DN63793_c0_g1_i1,239,0
TRINITY_DN63830_c1_g1_i1,226,0.4
TRINITY_DN63830_c1_g1_i1,249,0
TRINITY_DN63830_c1_g1_i1,321,0.5
TRINITY_DN63830_c1_g1_i1,482,0
TRINITY_DN63830_c1_g1_i1,500,0.233333
TRINITY_DN63830_c1_g1_i1,994,0.233333
TRINITY_DN63830_c1_g1_i1,1398,0.4
TRINITY_DN63830_c1_g1_i1,1401,0
TRINITY_DN63830_c1_g1_i1,1435,0.233333
TRINITY_DN63830_c1_g1_i1,1437,0.233333
TRINITY_DN63830_c1_g1_i1,1442,0.233333
TRINITY_DN63830_c1_g1_i1,1443,0.125
TRINITY_DN63872_c0_g1_i1,315,0.125
TRINITY_DN63872_c0_g1_i1,324,0.125
TRINITY_DN63912_c0_g1_i1,74,0.233333
TRINITY_DN63982_c0_g1_i1,1342,0
TRINITY_DN64050_c1_g1_i1,184,0
TRINITY_DN64278_c1_g1_i1,228,0.5
TRINITY_DN64278_c1_g1_i1,316,0
TRINITY_DN64808_c0_g1_i1,284,0.125
TRINITY_DN6653_c0_g1_i1,1572,0
TRINITY_DN6691_c0_g1_i1,226,0
TRINITY_DN6691_c0_g1_i1,228,0
TRINITY_DN6691_c0_g1_i1,230,0
TRINITY_DN6691_c0_g1_i1,240,0
TRINITY_DN6691_c0_g1_i1,241,0
TRINITY_DN66159_c0_g1_i1,309,0.4
TRINITY_DN66159_c0_g1_i1,311,0.525
TRINITY_DN66159_c0_g1_i1,312,0.4
TRINITY_DN66408_c0_g1_i1,342,0.233333
TRINITY_DN66408_c0_g1_i1,356,0.233333
TRINITY_DN6868_c0_g1_i1,253,0.533333
TRINITY_DN69149_c0_g1_i1,231,0.325
TRINITY_DN69804_c0_g1_i1,281,0
TRINITY_DN69804_c0_g1_i1,452,0.325
TRINITY_DN69804_c0_g1_i1,620,0.233333
TRINITY_DN69804_c0_g1_i1,911,0.125
TRINITY_DN69884_c0_g1_i1,233,0
TRINITY_DN69892_c1_g1_i1,432,0
TRINITY_DN69892_c1_g1_i1,642,0
TRINITY_DN69933_c0_g1_i1,327,0.4
TRINITY_DN69939_c0_g1_i1,779,0.233333
TRINITY_DN69939_c0_g1_i1,806,0.233333
TRINITY_DN703_c0_g1_i1,151,0.5
TRINITY_DN763_c0_g1_i1,81,0
TRINITY_DN763_c0_g1_i1,88,0
TRINITY_DN763_c0_g1_i1,199,0
TRINITY_DN763_c0_g1_i1,283,0
TRINITY_DN763_c0_g1_i1,670,0
TRINITY_DN763_c0_g1_i1,728,0.458333
TRINITY_DN763_c0_g1_i1,764,0
TRINITY_DN763_c0_g1_i1,765,0.125
TRINITY_DN763_c0_g1_i1,788,0.125
TRINITY_DN763_c0_g1_i1,789,0.125
TRINITY_DN70034_c0_g1_i1,125,0.233333
TRINITY_DN70034_c0_g1_i1,460,0.325
TRINITY_DN70034_c0_g1_i1,505,0.233333
TRINITY_DN70034_c0_g1_i1,967,0.125
TRINITY_DN70034_c0_g1_i1,970,0.233333
TRINITY_DN70034_c0_g1_i1,988,0.233333
TRINITY_DN70034_c0_g1_i1,989,0.125
TRINITY_DN70039_c0_g1_i1,784,0
TRINITY_DN70077_c0_g1_i1,80,0.458333
TRINITY_DN70077_c0_g1_i1,163,0
TRINITY_DN70141_c0_g1_i1,331,0.4
TRINITY_DN70141_c0_g1_i1,373,0.5
TRINITY_DN70141_c0_g1_i1,468,0
TRINITY_DN70141_c0_g1_i1,469,0
TRINITY_DN70169_c0_g1_i1,375,0.125
TRINITY_DN70205_c0_g1_i1,208,0
TRINITY_DN70208_c0_g1_i1,181,0.5
TRINITY_DN70232_c0_g1_i1,67,0
TRINITY_DN70232_c0_g1_i1,142,0
TRINITY_DN70232_c0_g1_i1,607,0
TRINITY_DN70423_c0_g1_i1,79,0.458333
TRINITY_DN71281_c0_g1_i1,452,0.325
TRINITY_DN71281_c0_g1_i1,480,0.533333
TRINITY_DN7275_c0_g1_i1,331,0.125
TRINITY_DN7275_c0_g1_i1,354,0.458333
TRINITY_DN7275_c0_g1_i1,358,0.4
TRINITY_DN7275_c0_g1_i1,387,0.458333
TRINITY_DN7275_c0_g1_i1,564,0.125
TRINITY_DN73889_c0_g1_i1,40,0.325
TRINITY_DN7422_c0_g1_i1,133,0
TRINITY_DN7422_c0_g1_i1,405,0.525
TRINITY_DN7422_c0_g1_i1,473,0.5
TRINITY_DN7481_c0_g1_i1,169,0.125
TRINITY_DN7583_c0_g1_i1,288,0.125
TRINITY_DN7583_c0_g1_i1,292,0
TRINITY_DN7583_c0_g1_i1,296,0.125
TRINITY_DN7603_c0_g1_i1,716,0
TRINITY_DN7803_c0_g2_i1,201,0.325
TRINITY_DN7816_c0_g1_i1,494,0.233333
TRINITY_DN7816_c0_g1_i1,553,0.233333
TRINITY_DN7816_c0_g1_i1,662,0.125
TRINITY_DN7816_c0_g1_i1,720,0
TRINITY_DN7816_c0_g1_i1,731,0.233333
TRINITY_DN7816_c0_g1_i1,767,0
TRINITY_DN7816_c0_g1_i1,807,0.233333
TRINITY_DN7816_c0_g1_i1,845,0.458333
TRINITY_DN7816_c0_g1_i1,885,0
TRINITY_DN7816_c0_g1_i1,889,0
TRINITY_DN7816_c0_g1_i1,890,0
TRINITY_DN7816_c0_g1_i1,893,0
TRINITY_DN7816_c0_g1_i1,1052,0
TRINITY_DN7816_c0_g1_i1,1160,0.325
TRINITY_DN7816_c0_g1_i1,1190,0.233333
TRINITY_DN7816_c0_g1_i1,1304,0.125
TRINITY_DN7816_c0_g1_i1,1362,0.233333
TRINITY_DN7816_c0_g1_i1,1369,0.125
TRINITY_DN7833_c0_g1_i1,90,0.325
TRINITY_DN7958_c0_g1_i1,516,0.4
TRINITY_DN7958_c0_g1_i1,558,0.233333
TRINITY_DN7958_c0_g1_i1,670,0
TRINITY_DN7958_c0_g1_i1,945,0
TRINITY_DN7958_c0_g1_i1,981,0.125
TRINITY_DN7958_c0_g1_i1,1272,0.233333
TRINITY_DN7958_c0_g1_i1,1317,0
TRINITY_DN7958_c0_g1_i1,1389,0.5
TRINITY_DN7958_c0_g1_i1,1751,0.233333
TRINITY_DN7958_c0_g1_i1,1792,0
TRINITY_DN838_c0_g1_i1,768,0.4
TRINITY_DN838_c0_g1_i1,769,0.4
TRINITY_DN8796_c0_g1_i1,369,0.325
TRINITY_DN8796_c0_g1_i1,600,0.4
TRINITY_DN8796_c0_g1_i1,705,0.4
TRINITY_DN8796_c0_g1_i1,712,0.4
TRINITY_DN8796_c0_g1_i1,997,0.525
TRINITY_DN8796_c0_g1_i1,1012,0.4
TRINITY_DN8796_c0_g1_i1,1031,0.5
TRINITY_DN9352_c1_g1_i1,159,0
TRINITY_DN9352_c1_g1_i1,226,0
TRINITY_DN9352_c1_g1_i1,246,0
TRINITY_DN9352_c1_g1_i1,270,0.525
TRINITY_DN9352_c1_g1_i1,732,0
TRINITY_DN9352_c1_g1_i1,999,0
TRINITY_DN9352_c1_g1_i1,1002,0
TRINITY_DN9352_c1_g1_i1,1008,0
TRINITY_DN9352_c1_g1_i1,1011,0
TRINITY_DN9352_c1_g1_i1,1104,0.525
TRINITY_DN9380_c0_g2_i1,351,0
TRINITY_DN9624_c0_g1_i1,70,0
TRINITY_DN9624_c0_g1_i1,80,0.125
TRINITY_DN9624_c0_g1_i1,171,0
TRINITY_DN9624_c0_g1_i1,172,0
TRINITY_DN9624_c0_g1_i1,205,0
TRINITY_DN9624_c0_g1_i1,358,0.325
TRINITY_DN9624_c0_g1_i1,665,0
TRINITY_DN9624_c1_g1_i1,194,0.458333
TRINITY_DN9624_c1_g1_i1,198,0
